Depth;ABDCQF01;ABDCQF02;ABDCQF03;ABDCQF04;BS;CALI;DRHO;DT;DTS;GR;NPHI;PEF;RACEHM;RACELM;RHOB;ROP;RPCEHM;RPCELM;RT
2933.6;2.6408;2.6368;2.6375;2.6281;8.5;8.5781;0.0519;61.9134;117.0026;9.8456;0.0545;7.9033;5.726;6.0587;2.6346;22.5901;6.289;6.0265;6.289
2933.7;2.6376;2.6373;2.6367;2.6325;8.5;8.5781;0.0531;61.9374;117.1458;10.4637;0.0545;7.8638;5.7276;6.1108;2.6351;22.5394;6.1725;5.9786;6.1725
2933.8;2.6354;2.6324;2.6335;2.6368;8.5;8.5781;0.0534;62.0846;117.6287;10.3877;0.0558;7.8484;5.7041;6.1207;2.6334;22.5174;6.0075;5.9109;6.0075
2933.9;2.6339;2.6259;2.6327;2.6389;8.5;8.5781;0.0531;62.2319;118.1118;10.7782;0.0579;7.8524;5.6835;6.0596;2.6314;22.4955;5.9278;5.8948;5.9278
2934;2.6321;2.6221;2.6356;2.6391;8.5;8.5781;0.053;62.3797;118.5948;10.7295;0.0605;7.843;5.6958;6.2101;2.6305;22.4744;5.8657;5.8867;5.8657
2934.1;2.6302;2.6223;2.6368;2.6374;8.5;8.5781;0.0534;62.7104;118.999;10.0131;0.0634;7.7915;5.6973;6.2857;2.63;22.716;5.7141;5.8084;5.7141
2934.2;2.6303;2.6235;2.6308;2.6336;8.5;8.5781;0.0542;63.0504;119.3991;9.291;0.0664;7.6967;5.7446;6.2655;2.628;22.9577;5.4795;5.69;5.4795
2934.3;2.6337;2.6233;2.6172;2.6268;8.5;8.5781;0.0546;63.3898;119.7985;8.1174;0.0693;7.6026;5.7795;6.3371;2.6228;23.1988;5.2961;5.5855;5.2961
2934.4;2.6387;2.62;2.6035;2.6187;8.5;8.5781;0.0544;63.494;119.8576;8.0162;0.072;7.5627;5.8952;6.4034;2.6162;23.2531;5.0032;5.46;5.0032
2934.5;2.6407;2.614;2.5986;2.6126;8.5;8.5781;0.0533;63.5732;119.8801;7.8867;0.074;7.5923;5.9264;6.4419;2.6111;23.3073;4.9941;5.5136;4.9941
2934.6;2.636;2.6082;2.6042;2.6107;8.5;8.5781;0.0515;63.6521;119.902;8.621;0.0748;7.6584;5.9028;6.438;2.6094;23.3627;5.3036;5.7361;5.3036
2934.7;2.6259;2.6059;2.6153;2.6127;8.5;8.5781;0.0501;63.6611;119.5873;9.1767;0.0741;7.7262;6.2147;6.6723;2.6111;23.8102;5.2448;5.6886;5.2448
2934.8;2.6153;2.6073;2.6237;2.6165;8.5;8.5781;0.0501;63.6583;119.2158;8.7107;0.0722;7.7827;6.1992;6.6461;2.614;24.2578;5.4106;5.7899;5.4106
2934.9;2.6091;2.6096;2.6263;2.6195;8.5;8.5781;0.0519;63.6549;118.8432;7.4699;0.0709;7.8272;6.1867;6.5905;2.616;24.7038;5.6796;5.9722;5.6796
2935;2.6095;2.6102;2.626;2.6195;8.5;8.5781;0.0551;63.3835;118.0156;6.6775;0.0713;7.8607;6.18;6.5249;2.6165;24.6332;6.1557;6.2925;6.1557
2935.1;2.6133;2.6076;2.6239;2.6142;8.5;8.5781;0.058;63.0484;117.0795;7.1257;0.0732;7.8841;6.1702;6.5963;2.615;24.5625;6.5553;6.4953;6.5553
2935.2;2.6136;2.6022;2.6203;2.6066;8.5;8.5781;0.0587;62.7131;116.143;6.5284;0.0756;7.8936;6.1852;6.6396;2.6112;24.4913;6.7856;6.606;6.7856
2935.3;2.6056;2.5987;2.616;2.6008;8.5;8.5781;0.0568;62.3239;115.0699;6.1346;0.0768;7.8966;6.2167;6.6671;2.6067;24.2172;6.9425;6.6823;6.9425
2935.4;2.5931;2.601;2.6129;2.5994;8.5;8.5781;0.0531;61.9176;113.9535;5.645;0.0763;7.9023;6.2958;6.6651;2.604;23.9432;7.0655;6.7796;7.0655
2935.5;2.5853;2.6077;2.6127;2.6031;8.5;8.5781;0.0496;61.5114;112.8375;5.0233;0.0737;7.9117;6.345;6.649;2.6047;23.6691;7.1857;6.8611;7.1857
2935.6;2.5863;2.6138;2.6126;2.6105;8.5;8.5781;0.0473;61.0931;111.9688;4.847;0.0695;7.918;6.368;6.6209;2.6071;23.3401;7.3034;6.9286;7.3034
2935.7;2.5938;2.6151;2.6124;2.6189;8.5;8.5781;0.0458;60.6699;111.2002;5.225;0.0645;7.9077;6.391;6.5927;2.6096;23.0111;7.4212;6.996;7.4212
2935.8;2.6012;2.6141;2.6148;2.6233;8.5;8.5781;0.0447;60.2471;110.4332;5.0783;0.0595;7.8678;6.4083;6.5639;2.6121;22.6819;7.5823;7.0804;7.5823
2935.9;2.6051;2.6161;2.621;2.6226;8.5;8.5781;0.0439;60.0108;110.3896;6.703;0.0548;7.8147;6.4153;6.5346;2.6157;22.3145;7.8211;7.1946;7.8211
2936;2.608;2.6233;2.6295;2.6223;8.5;8.5781;0.0438;59.8689;110.7124;8.6374;0.051;7.7942;6.4151;6.6005;2.6212;21.9471;7.9748;7.2336;7.9748
2936.1;2.6124;2.6332;2.6367;2.63;8.5;8.5781;0.0452;59.7275;111.0358;9.0867;0.0483;7.8478;6.4248;6.6769;2.6282;21.5805;8.0774;7.25;8.0774
2936.2;2.6193;2.6429;2.6403;2.6472;8.5;8.5781;0.048;59.8586;111.6891;9.0001;0.0465;7.9592;6.489;6.6705;2.636;21.4466;8.0655;7.2665;8.0655
2936.3;2.6258;2.6493;2.6422;2.6655;8.5;8.5781;0.051;60.1594;112.5482;9.1675;0.0457;8.0559;6.5327;6.6865;2.6427;21.3127;8.0494;7.2863;8.0494
2936.4;2.6299;2.6509;2.6449;2.6733;8.5;8.5781;0.0526;60.4606;113.4073;9.6178;0.0454;8.0772;6.5618;6.7175;2.6462;21.1791;8.0308;7.3082;8.0308
2936.5;2.6301;2.649;2.6486;2.667;8.5;8.5781;0.0522;60.9036;114.3105;8.6494;0.0452;8.0294;6.5177;6.5853;2.6459;21.0924;8.0492;7.2993;8.0492
2936.6;2.6265;2.6444;2.6523;2.6531;8.5;8.5781;0.0511;61.4543;115.2473;7.9905;0.0453;7.9652;6.5058;6.6705;2.6426;21.0058;7.9804;7.2296;7.9804
2936.7;2.6221;2.6376;2.6538;2.6411;8.5;8.5781;0.0505;62.0049;116.184;7.968;0.0465;7.9114;6.5437;6.7597;2.6382;20.9195;7.7594;7.127;7.7594
2936.8;2.6199;2.6284;2.6508;2.6354;8.5;8.5781;0.051;62.5296;117.018;8.9175;0.0495;7.8588;6.573;6.6383;2.6332;20.9035;7.5549;7.0845;7.5549
2936.9;2.6214;2.6187;2.6441;2.6342;8.5;8.5781;0.0522;63.0301;117.7577;9.3974;0.0539;7.8158;6.5436;6.6557;2.6283;20.8876;7.2845;6.9119;7.2845
2937;2.6253;2.6118;2.6375;2.633;8.5;8.5781;0.0537;63.5301;118.4969;9.6174;0.0582;7.8102;6.5446;6.6998;2.6246;20.872;6.8224;6.6662;6.8224
2937.1;2.6294;2.6102;2.6331;2.629;8.5;8.5781;0.0547;63.8232;119.0649;8.4895;0.0616;7.8435;6.5605;6.6825;2.6226;20.9772;6.4082;6.4733;6.4082
2937.2;2.6319;2.6145;2.6298;2.6222;8.5;8.5781;0.0547;63.885;119.4412;7.587;0.0638;7.875;6.4868;6.5974;2.6216;21.0824;6.3011;6.4228;6.3011
2937.3;2.6322;2.6206;2.6248;2.6139;8.5;8.5781;0.0534;63.9467;119.8171;8.077;0.0649;7.8522;6.4281;6.6828;2.62;21.1877;6.2017;6.3379;6.2017
2937.4;2.6299;2.6241;2.6184;2.608;8.5;8.5781;0.0512;63.9571;120.0219;7.9615;0.0653;7.7685;6.3468;6.6336;2.6173;21.3381;6.0605;6.2383;6.0605
2937.5;2.6275;2.6244;2.6144;2.6088;8.5;8.5781;0.0501;63.8976;119.9945;8.8053;0.065;7.6884;6.1874;6.4987;2.6161;21.4885;6.0862;6.2279;6.0862
2937.6;2.6273;2.6242;2.6156;2.6152;8.5;8.5781;0.0505;63.838;119.9672;9.1196;0.0645;7.6711;6.1027;6.4819;2.6183;21.6388;6.0131;6.2004;6.0131
2937.7;2.6285;2.6263;2.621;2.6227;8.5;8.5781;0.0512;63.7623;119.952;9.3114;0.0639;7.72;6.0928;6.5606;2.6226;21.7556;5.8295;6.0359;5.8295
2937.8;2.6275;2.6294;2.6268;2.6266;8.5;8.5781;0.0505;63.6594;119.9567;8.8732;0.0631;7.7873;6.0925;6.4744;2.6259;21.8725;5.6472;5.9283;5.6472
2937.9;2.6218;2.6303;2.6314;2.6257;8.5;8.5781;0.0477;63.5566;119.9615;8.0545;0.0619;7.8186;6.0072;6.3956;2.6261;21.9892;5.6557;5.9097;5.6557
2938;2.612;2.6288;2.635;2.6245;8.5;8.5781;0.0447;63.4876;119.9806;8.8246;0.0604;7.8103;5.9551;6.3972;2.6245;22.0511;5.6816;5.9161;5.6816
2938.1;2.6027;2.6264;2.6365;2.6272;8.5;8.5781;0.0435;63.4873;120.0287;9.6275;0.0593;7.7917;5.8444;6.4207;2.623;22.113;5.9265;5.9851;5.9265
2938.2;2.5995;2.6244;2.6349;2.6348;8.5;8.5781;0.0446;63.4871;120.0768;9.0267;0.0587;7.7903;5.7681;6.312;2.6228;22.1743;5.9909;6.0197;5.9909
2938.3;2.606;2.6218;2.6317;2.6406;8.5;8.5781;0.0467;63.5136;120.0877;8.8892;0.0588;7.799;5.6891;6.3166;2.6233;22.0376;5.7487;5.8538;5.7487
2938.4;2.618;2.6177;2.6303;2.6385;8.5;8.5781;0.0481;63.6086;120.003;8.639;0.0595;7.8063;5.7033;6.3304;2.6237;21.9009;5.5604;5.7162;5.5604
2938.5;2.6284;2.6137;2.6337;2.6304;8.5;8.5781;0.0487;63.7037;119.9184;7.8143;0.0602;7.8185;5.6461;6.2046;2.6242;21.7644;5.5608;5.6931;5.5608
2938.6;2.6324;2.612;2.6402;2.6208;8.5;8.5781;0.0487;63.7875;119.8925;7.1493;0.0604;7.8375;5.6;6.0889;2.6249;21.6962;5.7045;5.7698;5.7045
2938.7;2.6297;2.6127;2.6459;2.6138;8.5;8.5781;0.0485;63.8344;120.0592;7.9838;0.06;7.856;5.5293;6.1516;2.6248;21.628;5.8231;5.8295;5.8231
2938.8;2.6225;2.6135;2.6468;2.6103;8.5;8.5781;0.0474;63.8814;120.2259;9.4508;0.0594;7.8672;5.4999;6.1038;2.6228;21.5599;5.7308;5.7138;5.7308
2938.9;2.6145;2.6146;2.6413;2.6105;8.5;8.5781;0.0459;63.9576;120.387;10.2419;0.0596;7.8794;5.4725;6.0448;2.6194;21.5116;5.7022;5.7221;5.7022
2939;2.611;2.6171;2.6332;2.6153;8.5;8.5781;0.0455;64.1623;120.524;10.4342;0.061;7.8993;5.4674;6.148;2.6175;21.4633;5.7297;5.687;5.7297
2939.1;2.6136;2.6205;2.627;2.6212;8.5;8.5781;0.0466;64.3669;120.6611;10.1001;0.0633;7.9044;5.4432;6.1025;2.6183;21.4149;5.657;5.6519;5.657
2939.2;2.6173;2.6222;2.6264;2.6239;8.5;8.5781;0.0478;64.5667;120.8219;11.4098;0.0654;7.8791;5.4176;6.0324;2.6205;21.3565;5.4241;5.5142;5.4241
2939.3;2.6169;2.6216;2.6321;2.6216;8.5;8.5781;0.0478;64.7359;121.1325;13.1381;0.0662;7.8185;5.4574;6.0483;2.6222;21.2981;5.4248;5.4899;5.4248
2939.4;2.6116;2.6217;2.6396;2.6179;8.5;8.5781;0.0472;64.905;121.4432;12.4285;0.0652;7.7608;5.3553;6.08;2.6238;21.2401;5.7407;5.6524;5.7407
2939.5;2.6063;2.6235;2.6442;2.6167;8.5;8.5781;0.0468;65.0491;121.7226;10.8322;0.0631;7.7527;5.339;6.0239;2.6248;21.3309;5.7769;5.7045;5.7769
2939.6;2.6058;2.6257;2.6435;2.6184;8.5;8.5781;0.0471;64.9377;121.6849;9.5885;0.0609;7.7984;5.3856;5.9531;2.6251;21.4217;5.614;5.6696;5.614
2939.7;2.61;2.6275;2.6384;2.6202;8.5;8.5781;0.0484;64.8263;121.6471;8.8448;0.0596;7.8809;5.3635;6.0028;2.6246;21.5124;5.6444;5.621;5.6444
2939.8;2.6164;2.6288;2.632;2.6214;8.5;8.5781;0.0507;64.7031;121.5848;9.2375;0.0596;7.9525;5.3645;5.9786;2.624;21.5917;5.6462;5.6289;5.6462
2939.9;2.6227;2.6309;2.6264;2.623;8.5;8.5781;0.0536;64.3086;120.96;8.4745;0.061;7.996;5.4657;5.9967;2.6237;21.6711;5.3135;5.4565;5.3135
2940;2.6273;2.631;2.6229;2.6238;8.5;8.5781;0.056;63.9141;120.3353;7.7909;0.0639;8.0071;5.5484;5.9777;2.6226;21.7502;5.1043;5.4027;5.1043
2940.1;2.6279;2.6262;2.6215;2.6216;8.5;8.5781;0.0561;63.5161;119.7049;7.5506;0.0677;7.982;5.5636;6.0579;2.6193;21.7668;5.049;5.3444;5.049
2940.2;2.6215;2.6167;2.6193;2.6157;8.5;8.5781;0.0527;63.0488;118.9461;7.2218;0.0715;7.9191;5.6817;6.1438;2.6134;21.7834;4.8291;5.2316;4.8291
2940.3;2.6112;2.6075;2.6167;2.6077;8.5;8.5781;0.047;62.5776;118.1807;5.5729;0.074;7.8227;5.6985;6.0864;2.6075;21.7999;4.7912;5.2148;4.7912
2940.4;2.6049;2.603;2.6174;2.6018;8.5;8.5781;0.0421;62.1069;117.4161;4.5288;0.0741;7.743;5.6151;5.9949;2.6058;21.7732;5.3169;5.4789;5.3169
2940.5;2.6064;2.6026;2.6239;2.5992;8.5;8.5781;0.0405;61.9032;117.0006;5.0671;0.0726;7.7066;5.5692;5.9711;2.6093;21.7465;5.6204;5.6584;5.6204
2940.6;2.6129;2.6022;2.6352;2.601;8.5;8.5781;0.042;61.7153;116.606;6.7492;0.0707;7.6995;5.6081;5.9723;2.6159;21.7197;5.7212;5.7518;5.7212
2940.7;2.6178;2.6012;2.6456;2.6041;8.5;8.5781;0.0443;61.5279;116.2125;7.8015;0.0691;7.7012;5.6885;5.9464;2.6217;21.6915;5.6715;5.7489;5.6715
2940.8;2.6187;2.6026;2.6521;2.6066;8.5;8.5781;0.0456;61.5142;116.3368;8.3009;0.0673;7.7013;5.8114;6.0108;2.6252;21.6633;5.7049;5.788;5.7049
2940.9;2.6169;2.6083;2.6548;2.6077;8.5;8.5781;0.0456;61.5208;116.5216;7.4013;0.0648;7.7102;5.7856;5.9342;2.6266;21.6351;5.9342;5.9227;5.9342
2941;2.6152;2.6161;2.6552;2.609;8.5;8.5781;0.0447;61.5279;116.7066;7.7131;0.0613;7.7302;5.7487;5.8524;2.6268;21.5551;6.3017;6.1246;6.3017
2941.1;2.6164;2.6219;2.6531;2.6132;8.5;8.5781;0.0441;61.7247;116.9985;7.7423;0.0578;7.7548;5.7641;5.8714;2.627;21.4751;6.4635;6.1675;6.4635
2941.2;2.6211;2.624;2.6482;2.6191;8.5;8.5781;0.0445;61.9556;117.3097;8.9135;0.0549;7.7807;5.7706;5.8568;2.6272;21.3923;6.5565;6.2146;6.5565
2941.3;2.6276;2.6242;2.6425;2.6236;8.5;8.5781;0.0458;62.1865;117.6211;9.2342;0.0527;7.8223;5.7792;5.7797;2.6275;20.3117;6.7306;6.2725;6.7306
2941.4;2.6322;2.6246;2.6384;2.6247;8.5;8.5781;0.0473;62.4075;118.0088;8.8844;0.051;7.8765;5.8185;5.7876;2.627;19.2311;6.7826;6.3034;6.7826
2941.5;2.6326;2.6261;2.6349;2.6217;8.5;8.5781;0.048;62.6259;118.4154;8.8812;0.0496;7.9143;5.8271;5.7745;2.6254;18.1545;6.7712;6.3033;6.7712
2941.6;2.6312;2.6285;2.6329;2.6194;8.5;8.5781;0.0485;62.8448;118.8221;8.8919;0.0492;7.9072;5.8376;5.7601;2.6246;18.4682;6.7599;6.2689;6.7599
2941.7;2.6321;2.6312;2.632;2.6195;8.5;8.5781;0.0499;63.2492;119.2514;8.9191;0.0516;7.8647;5.8219;5.6401;2.6257;18.7819;6.7683;6.2826;6.7683
2941.8;2.6347;2.6341;2.6325;2.6204;8.5;8.5625;0.0522;63.715;119.688;9.2122;0.051;7.8187;5.8195;5.5964;2.6272;19.0968;6.7302;6.2517;6.7302
2941.9;2.6343;2.6332;2.6331;2.619;8.5;8.5781;0.0537;64.1806;120.1247;9.465;0.0527;7.7891;5.8581;5.5815;2.6257;19.828;6.629;6.194;6.629
2942;2.6281;2.6275;2.6325;2.6147;8.5;8.5781;0.0536;64.5479;120.5639;9.6727;0.055;7.7784;5.8334;5.5794;2.6205;20.5591;6.5477;6.1076;6.5477
2942.1;2.619;2.6222;2.632;2.6118;8.5;8.5781;0.0528;64.8739;121.0041;9.4704;0.0582;7.7864;5.8065;5.4797;2.6161;21.2901;6.4471;6.0813;6.4471
2942.2;2.6142;2.6224;2.6321;2.6128;8.5;8.5781;0.0527;65.1996;121.4445;9.9018;0.0617;7.7978;5.7861;5.4787;2.6164;21.9974;6.3038;5.9755;6.3038
2942.3;2.6156;2.6283;2.6314;2.6164;8.5;8.5781;0.0533;65.4607;121.9465;10.4487;0.0643;7.7829;5.7456;5.365;2.6204;22.7046;6.1631;5.9033;6.1631
2942.4;2.6196;2.6357;2.6294;2.6203;8.5;8.5781;0.0535;65.6879;122.4808;10.8376;0.0653;7.7366;5.6703;5.3516;2.6245;23.412;6.163;5.8357;6.163
2942.5;2.6217;2.6417;2.6286;2.6232;8.5;8.5781;0.0533;65.9151;123.0148;11.4962;0.0649;7.708;5.5742;5.2916;2.6276;24.1383;6.1162;5.7814;6.1162
2942.6;2.6208;2.6457;2.6338;2.6255;8.5;8.5781;0.0539;66.1;123.4307;10.5708;0.0641;7.7329;5.455;5.2359;2.6302;24.8646;6.1197;5.7045;6.1197
2942.7;2.6197;2.6457;2.6429;2.6265;8.5;8.5781;0.0556;66.2576;123.7703;9.6161;0.0636;7.7972;5.3692;5.1024;2.6324;25.5918;6.0837;5.6694;6.0837
2942.8;2.6208;2.6403;2.6478;2.6258;8.5;8.5781;0.0569;66.4153;124.1102;8.5409;0.0637;7.8573;5.3484;5.0456;2.6318;26.6493;5.9647;5.5666;5.9647
2942.9;2.6234;2.6311;2.6423;2.6246;8.5;8.5781;0.0565;66.5738;124.5303;7.9493;0.0648;7.8822;5.2311;5.0081;2.6273;27.7067;5.8102;5.4109;5.8102
2943;2.6247;2.6217;2.6282;2.6247;8.5;8.5781;0.0544;66.7331;125.0137;7.4184;0.0667;7.8752;5.1023;4.8465;2.6202;28.7623;5.7211;5.3393;5.7211
2943.1;2.6216;2.6159;2.6155;2.6257;8.5;8.5781;0.0521;66.8924;125.4965;7.4908;0.0695;7.8505;4.994;4.849;2.6141;29.1481;5.6343;5.2515;5.6343
2943.2;2.6148;2.6141;2.6106;2.6243;8.5;8.5781;0.0505;67.061;125.6876;7.941;0.0726;7.8091;4.8747;4.7901;2.6106;29.5339;5.4795;5.0982;5.4795
2943.3;2.6066;2.6158;2.6124;2.6188;8.5;8.5781;0.05;67.2385;125.6009;8.8185;0.0751;7.7696;4.7267;4.6682;2.6093;29.9218;5.3234;4.9751;5.3234
2943.4;2.6002;2.619;2.6165;2.6119;8.5;8.5781;0.051;67.4157;125.5139;9.7676;0.0767;7.7501;4.6247;4.6603;2.6092;31.0067;5.2403;4.8839;5.2403
2943.5;2.5965;2.6215;2.6195;2.6084;8.5;8.5781;0.0537;67.416;125.3237;10.4646;0.0781;7.7679;4.487;4.5698;2.6097;32.0917;5.0419;4.7285;5.0419
2943.6;2.5946;2.6207;2.6184;2.6092;8.5;8.5781;0.0564;67.2122;125.014;11.2173;0.0802;7.8058;4.3658;4.5027;2.609;33.1753;4.9204;4.5917;4.9204
2943.7;2.5938;2.6172;2.6118;2.609;8.5;8.5781;0.0576;67.0083;124.704;10.657;0.0826;7.8423;4.2894;4.4209;2.6059;33.7853;4.8416;4.4926;4.8416
2943.8;2.5949;2.6117;2.5999;2.6031;8.5;8.5781;0.0562;66.7506;124.2946;8.8632;0.0845;7.8679;4.189;4.3766;2.5995;34.3953;4.5954;4.3423;4.5954
2943.9;2.5961;2.606;2.5873;2.594;8.5;8.5781;0.0532;66.4176;123.7454;8.6921;0.0866;7.8877;4.1034;4.3738;2.5921;35.0048;4.3914;4.2031;4.3914
2944;2.5939;2.5999;2.5786;2.5888;8.5;8.5781;0.0506;66.0846;123.1963;8.2497;0.0901;7.8942;4.0239;4.3236;2.5859;35.4746;4.3167;4.155;4.3167
2944.1;2.5878;2.593;2.575;2.5909;8.5;8.5781;0.05;65.7135;122.7323;7.5739;0.0962;7.8729;3.931;4.2697;2.5822;35.9444;4.2613;4.1245;4.2613
2944.2;2.5814;2.5857;2.5741;2.5948;8.5;8.5781;0.0514;65.2772;122.4141;7.212;0.1041;7.8182;3.8458;4.2406;2.5803;36.412;4.1308;4.0373;4.1308
2944.3;2.5785;2.5783;2.5725;2.5918;8.5;8.5781;0.0537;64.8411;122.096;7.7317;0.1118;7.7454;3.7802;4.1865;2.5783;36.0966;3.9062;3.9126;3.9062
2944.4;2.5786;2.5714;2.5708;2.5788;8.5;8.5781;0.0559;64.5133;121.7895;7.7058;0.1177;7.6862;3.7427;4.193;2.5742;35.7812;3.6834;3.7901;3.6834
2944.5;2.5779;2.5659;2.5696;2.56;8.5;8.5781;0.0582;64.4148;121.5079;7.7008;0.1201;7.6667;3.7234;4.1987;2.5676;35.4644;3.4751;3.6621;3.4751
2944.6;2.5747;2.5601;2.5677;2.5434;8.5;8.5782;0.0605;64.3163;121.2265;7.9628;0.1186;7.6891;3.7017;4.198;2.5594;34.6522;3.2859;3.5551;3.2859
2944.7;2.5694;2.551;2.5634;2.5318;8.5;8.6017;0.062;64.2219;120.9938;7.3683;0.111;7.7381;3.7066;4.1616;2.5513;33.84;3.1622;3.4682;3.1622
2944.8;2.5617;2.5395;2.5575;2.5261;8.5;8.6249;0.0605;64.1383;120.8909;8.1414;0.1051;7.7852;3.7318;4.2551;2.5444;33.0278;3.0001;3.3851;3.0001
2944.9;2.5511;2.5289;2.5544;2.5256;8.5;8.5782;0.0558;64.0549;120.7879;7.5597;0.1026;7.8184;3.7155;4.1959;2.5398;32.2207;3.0076;3.4131;3.0076
2945;2.5401;2.5245;2.5559;2.5318;8.5;8.6015;0.0496;63.9989;120.723;7.8105;0.0956;7.8292;3.6862;4.15;2.5384;31.4136;3.1417;3.4686;3.1417
2945.1;2.5335;2.5291;2.5607;2.543;8.5;8.5781;0.0452;64.0376;120.7882;8.8438;0.0957;7.8196;3.687;4.1823;2.541;30.6079;3.2798;3.5325;3.2798
2945.2;2.5355;2.54;2.5659;2.5541;8.5;8.5781;0.0441;64.0764;120.8533;8.0651;0.0926;7.8026;3.6468;4.1609;2.547;30.302;3.6683;3.698;3.6683
2945.3;2.5451;2.5513;2.5706;2.5592;8.5;8.5781;0.045;64.1142;120.9048;8.3686;0.0882;7.7814;3.7118;4.1396;2.5542;29.9962;3.7435;3.7963;3.7435
2945.4;2.5573;2.559;2.5763;2.5584;8.5;8.5781;0.0466;64.1477;120.8926;9.9193;0.0824;7.7807;3.8021;4.1784;2.5611;29.6906;3.6357;3.756;3.6357
2945.5;2.567;2.5647;2.5855;2.5575;8.5;8.5781;0.0477;64.1813;120.8805;10.0816;0.0769;7.8153;3.8885;4.2191;2.5685;29.4519;3.7373;3.8073;3.7373
2945.6;2.5697;2.5727;2.599;2.5628;8.5;8.5781;0.0484;64.2236;120.8771;10.1222;0.0729;7.8684;3.9386;4.1866;2.5776;29.2132;3.9672;3.969;3.9672
2945.7;2.5681;2.5837;2.6133;2.574;8.5;8.5781;0.0482;64.3253;120.9333;9.8821;0.071;7.9001;3.9687;4.2118;2.5874;28.9752;4.1285;4.0458;4.1285
2945.8;2.5675;2.5938;2.6228;2.5873;8.5;8.5781;0.0472;64.4269;120.9895;8.0404;0.0704;7.874;4.0074;4.2912;2.5959;28.9726;4.3164;4.1488;4.3164
2945.9;2.5723;2.5993;2.6262;2.5994;8.5;8.5781;0.0458;64.5272;121.038;7.9497;0.0698;7.7988;4.0854;4.2564;2.6017;28.97;4.6205;4.33;4.6205
2946;2.5814;2.6007;2.6256;2.6082;8.5;8.5781;0.0448;64.6118;121.0006;8.1163;0.0685;7.7081;4.1967;4.3094;2.6053;28.9671;4.8147;4.4469;4.8147
2946.1;2.5891;2.6021;2.626;2.6127;8.5;8.5781;0.0448;64.6963;120.9633;9.4219;0.0663;7.639;4.2736;4.3688;2.6083;28.906;4.9075;4.4856;4.9075
2946.2;2.5948;2.6053;2.6291;2.6131;8.5;8.5781;0.0453;64.779;120.9292;9.4245;0.0646;7.6003;4.3727;4.4128;2.6114;28.8448;5.0161;4.5924;5.0161
2946.3;2.6009;2.609;2.634;2.6118;8.5;8.5781;0.0462;64.8061;120.9879;9.4113;0.0647;7.6018;4.4441;4.4259;2.6148;28.784;5.1205;4.6823;5.1205
2946.4;2.6079;2.6113;2.6373;2.6109;8.5;8.5781;0.0468;64.8332;121.0466;9.3845;0.0671;7.6367;4.5494;4.4498;2.6171;28.8337;5.1242;4.7074;5.1242
2946.5;2.611;2.6125;2.6369;2.6087;8.5;8.5781;0.0467;64.8602;121.1052;8.4512;0.0709;7.6879;4.5924;4.4975;2.6167;28.8835;5.1643;4.7501;5.1643
2946.6;2.6082;2.6132;2.6332;2.6055;8.5;8.5781;0.0465;64.8008;121.095;8.6967;0.0746;7.7219;4.6318;4.5575;2.6137;28.9339;5.3229;4.881;5.3229
2946.7;2.6036;2.613;2.6265;2.6022;8.5;8.5781;0.0467;64.74;121.0836;7.8383;0.0767;7.7198;4.7018;4.5986;2.6094;29.1958;5.4044;4.9755;5.4044
2946.8;2.6028;2.6116;2.618;2.6005;8.5;8.5781;0.0476;64.6786;121.0721;8.2012;0.077;7.7003;4.7602;4.688;2.6057;29.4576;5.4044;4.9941;5.4044
2946.9;2.6052;2.609;2.6101;2.5994;8.5;8.5781;0.0485;64.4349;121.0008;9.2473;0.0763;7.6927;4.8028;4.6366;2.603;29.7188;5.4062;5.0222;5.4062
2947;2.6068;2.6063;2.6073;2.5965;8.5;8.5781;0.0486;64.1786;120.9255;8.9683;0.076;7.7103;4.8446;4.7023;2.6014;29.769;5.3779;5.0481;5.3779
2947.1;2.6048;2.603;2.6112;2.5929;8.5;8.5781;0.0481;63.9226;120.851;8.8698;0.0768;7.7513;4.8945;4.7536;2.6008;29.8193;5.2607;5.0359;5.2607
2947.2;2.6006;2.5999;2.6158;2.5898;8.5;8.5781;0.0475;63.8246;121.1362;9.0628;0.0782;7.7979;5.0129;4.781;2.6001;29.8689;5.0302;4.9385;5.0302
2947.3;2.5958;2.5967;2.6145;2.588;8.5;8.5781;0.0467;63.7466;121.4671;9.255;0.0794;7.826;5.037;4.8308;2.5973;29.6517;4.9516;4.8981;4.9516
2947.4;2.5908;2.592;2.6087;2.5872;8.5;8.5781;0.0454;63.6693;121.7975;9.1734;0.0794;7.8276;4.9464;4.8459;2.5927;29.4345;5.1255;4.9921;5.1255
2947.5;2.5854;2.5857;2.6026;2.5868;8.5;8.5781;0.0433;63.896;121.9533;9.3474;0.0779;7.7987;4.9008;4.8628;2.5882;29.218;5.1856;5.0551;5.1856
2947.6;2.5795;2.5802;2.6002;2.5878;8.5;8.5781;0.0411;64.1806;122.0758;9.5943;0.0756;7.7523;4.9182;4.8724;2.5858;29.2723;5.142;5.0222;5.142
2947.7;2.5738;2.5808;2.5993;2.5919;8.5;8.5781;0.0394;64.4652;122.1986;8.4967;0.0732;7.7086;4.9171;4.8655;2.5864;29.3265;5.1242;5.0504;5.1242
2947.8;2.5706;2.5867;2.5978;2.5987;8.5;8.5781;0.0385;64.7325;122.4444;7.9097;0.0715;7.6768;4.872;4.9296;2.5889;29.3811;5.1669;5.0269;5.1669
